County,Date,Statute,Page
Thomas County SWSS Contract Signed,"June 30, 2026",§ 20-2-85,17
Thomas County SWSS Contract Signed,"June 30, 2026",§ 20-2-86,17
Thomas County SWSS Contract Signed,"June 30, 2026",§ 20-2-108,18
Thomas County SWSS Contract Signed,"June 30, 2026",§ 20-2-212,19
Thomas County SWSS Contract Signed,"June 30, 2026",§ 20-2-216,19
Thomas County SWSS Contract Signed,"June 30, 2026",§ 20-2-217,20
Thomas County SWSS Contract Signed,"June 30, 2026",§ 20-2-218,20
Thomas County SWSS Contract Signed,"June 30, 2026",160-4-8-.05,20
Thomas County SWSS Contract Signed,"June 30, 2026",160-4-4-.01,20
Thomas County SWSS Contract Signed,"June 30, 2026",§ 20-2-151,21
Thomas County SWSS Contract Signed,"June 30, 2026",§ 20-2-160(a),21
Thomas County SWSS Contract Signed,"June 30, 2026",§ 20-2-168(c),21
Thomas County SWSS Contract Signed,"June 30, 2026",§ 20-2-182,22
Thomas County SWSS Contract Signed,"June 30, 2026",§ 20-2-200,22
Thomas County SWSS Contract Signed,"June 30, 2026",§ 20-2-204,22
Thomas County SWSS Contract Signed,"June 30, 2026",§ 20-2-201,22
Thomas County SWSS Contract Signed,"June 30, 2026",160-5-3-.08,23
Thomas County SWSS Contract Signed,"June 30, 2026",§ 20-2-941,23
Thomas County SWSS Contract Signed,"June 30, 2026",§ 20-2-942,23
Thomas County SWSS Contract Signed,"June 30, 2026",§ 20-2-943,23
Thomas County SWSS Contract Signed,"June 30, 2026",§ 20-2-944,23
Thomas County SWSS Contract Signed,"June 30, 2026",§ 20-2-945,23
Thomas County SWSS Contract Signed,"June 30, 2026",§ 20-2-946,23
Thomas County SWSS Contract Signed,"June 30, 2026",§ 20-2-947,23
Thomas County SWSS Contract Signed,"June 30, 2026",§ 20-2-948,23
Thomas County SWSS Contract Signed,"June 30, 2026",§ 20-2-108,23
Thomas County SWSS Contract Signed,"June 30, 2026",§ 20-2-218,23
Thomas County SWSS Contract Signed,"June 30, 2026",§ 20-2-182,24
Thomas County SWSS Contract Signed,"June 30, 2026",§ 20-2-200,24
Thomas County SWSS Contract Signed,"June 30, 2026",§ 20-2-204,24
Thomas County SWSS Contract Signed,"June 30, 2026",§ 20-2-201,24
Thomas County SWSS Contract Signed,"June 30, 2026",§ 20-2-183,25
Thomas County SWSS Contract Signed,"June 30, 2026",§ 20-2-184,25
Thomas County SWSS Contract Signed,"June 30, 2026",§ 20-2-185,25
Thomas County SWSS Contract Signed,"June 30, 2026",§ 20-2-186,25
Thomas County SWSS Contract Signed,"June 30, 2026",§ 20-2-411,25
Thomas County SWSS Contract Signed,"June 30, 2026",§ 20-2-260,26
Thomas County SWSS Contract Signed,"June 30, 2026",§ 20-2-151,26
Thomas County SWSS Contract Signed,"June 30, 2026",§ 20-2-160,26
Polk County SWSS Contract Signed,"June 30, 2026",§ 20-2-151,12
Polk County SWSS Contract Signed,"June 30, 2026",§ 20-2-154,13
Polk County SWSS Contract Signed,"June 30, 2026",§ 20-2-154.1,13
Polk County SWSS Contract Signed,"June 30, 2026",§ 20-2-156,13
Polk County SWSS Contract Signed,"June 30, 2026",160-5-1-.08,13
Polk County SWSS Contract Signed,"June 30, 2026",160-4-5-.03,13
Polk County SWSS Contract Signed,"June 30, 2026",§ 20-2-187(b),13
Polk County SWSS Contract Signed,"June 30, 2026",§ 20-2-140.1,13
Polk County SWSS Contract Signed,"June 30, 2026",§ 20-2-142,14
Polk County SWSS Contract Signed,"June 30, 2026",§ 20-2-283,14
Polk County SWSS Contract Signed,"June 30, 2026",§ 20-2-284,14
Polk County SWSS Contract Signed,"June 30, 2026",§ 20-2-690.2,14
Polk County SWSS Contract Signed,"June 30, 2026",§ 20-2-85,14
Polk County SWSS Contract Signed,"June 30, 2026",160-4-2-.05,15
Polk County SWSS Contract Signed,"June 30, 2026",160-4-2.05,15
Polk County SWSS Contract Signed,"June 30, 2026",160-4-2-.12,15
Polk County SWSS Contract Signed,"June 30, 2026",160-4-2-.48,15
Polk County SWSS Contract Signed,"June 30, 2026",160-5-1-.15,15
Polk County SWSS Contract Signed,"June 30, 2026",§ 20-2-151,16
Polk County SWSS Contract Signed,"June 30, 2026",§ 20-2-160(a),16
Polk County SWSS Contract Signed,"June 30, 2026",§ 20-2-167,16
Polk County SWSS Contract Signed,"June 30, 2026",§ 20-2-168(c)required180,16
Polk County SWSS Contract Signed,"June 30, 2026",§ 20-2-182,16
Polk County SWSS Contract Signed,"June 30, 2026",§ 20-2-182(h),17
Polk County SWSS Contract Signed,"June 30, 2026",§ 20-2-200,17
Polk County SWSS Contract Signed,"June 30, 2026",§ 20-2-201,17
Polk County SWSS Contract Signed,"June 30, 2026",§ 20-2-204,17
Polk County SWSS Contract Signed,"June 30, 2026",§ 20-2-212,17
Polk County SWSS Contract Signed,"June 30, 2026",§ 20-2-217,17
Polk County SWSS Contract Signed,"June 30, 2026",§ 20-2-218,18
Polk County SWSS Contract Signed,"June 30, 2026",§ 20-2-86,18
Polk County SWSS Contract Signed,"June 30, 2026",160-4-4-.01,18
Polk County SWSS Contract Signed,"June 30, 2026",160-4-8-.05,18
Polk County SWSS Contract Signed,"June 30, 2026",160-5-1-.22,18
Polk County SWSS Contract Signed,"June 30, 2026",§ 20-2-182,19
Polk County SWSS Contract Signed,"June 30, 2026",§ 20-2-200,19
Polk County SWSS Contract Signed,"June 30, 2026",§ 20-2-204,19
Polk County SWSS Contract Signed,"June 30, 2026",§ 20-2-218,19
Polk County SWSS Contract Signed,"June 30, 2026",§ 20-2-151,19
Polk County SWSS Contract Signed,"June 30, 2026",§ 20-2-160,20
Polk County SWSS Contract Signed,"June 30, 2026",§ 20-2-161,20
Polk County SWSS Contract Signed,"June 30, 2026",§ 20-2-167,20
Polk County SWSS Contract Signed,"June 30, 2026",§ 20-2-183,21
Polk County SWSS Contract Signed,"June 30, 2026",§ 20-2-184,21
Polk County SWSS Contract Signed,"June 30, 2026",§ 20-2-185,21
Polk County SWSS Contract Signed,"June 30, 2026",§ 20-2-186,21
Polk County SWSS Contract Signed,"June 30, 2026",§ 20-2-260,22
Polk County SWSS Contract Signed,"June 30, 2026",§ 20-2-411,22
Stewart County SWSS Contract Signed,"June 30, 2026",§ 20-2-140.1,12
Stewart County SWSS Contract Signed,"June 30, 2026",§ 20-2-142,13
Stewart County SWSS Contract Signed,"June 30, 2026",§ 20-2-151,13
Stewart County SWSS Contract Signed,"June 30, 2026",§ 20-2-155,13
Stewart County SWSS Contract Signed,"June 30, 2026",§ 20-2-154.4,13
Stewart County SWSS Contract Signed,"June 30, 2026",§ 20-2-283,13
Stewart County SWSS Contract Signed,"June 30, 2026",160-4-2-.42,13
Stewart County SWSS Contract Signed,"June 30, 2026",160-4-2-.48,13
Stewart County SWSS Contract Signed,"June 30, 2026",160-4-2-.38,14
Stewart County SWSS Contract Signed,"June 30, 2026",§ 20-2-690.2,14
Stewart County SWSS Contract Signed,"June 30, 2026",§ 20-2-85,14
Stewart County SWSS Contract Signed,"June 30, 2026",160-4-2-.05,14
Stewart County SWSS Contract Signed,"June 30, 2026",§ 20-2-182,14
Stewart County SWSS Contract Signed,"June 30, 2026",§ 20-2-108,15
Stewart County SWSS Contract Signed,"June 30, 2026",§ 20-2-204,16
Stewart County SWSS Contract Signed,"June 30, 2026",§ 20-2-212,16
Stewart County SWSS Contract Signed,"June 30, 2026",§ 20-2-940,16
Stewart County SWSS Contract Signed,"June 30, 2026",160-4-4-.01,16
Stewart County SWSS Contract Signed,"June 30, 2026",§ 20-2-160,16
Stewart County SWSS Contract Signed,"June 30, 2026",§ 20-2-161,17
Stewart County SWSS Contract Signed,"June 30, 2026",§ 20-2-167,17
Stewart County SWSS Contract Signed,"June 30, 2026",§ 20-2-171,17
Stewart County SWSS Contract Signed,"June 30, 2026",§ 20-2-183,17
Stewart County SWSS Contract Signed,"June 30, 2026",§ 20-2-186,17
Wilkes County SWSS Signed Contract,"June 30, 2026",§ 20-2-154.1,13
Wilkes County SWSS Signed Contract,"June 30, 2026",§ 20-2-140.1,13
Wilkes County SWSS Signed Contract,"June 30, 2026",§ 20-2-142,13
Wilkes County SWSS Signed Contract,"June 30, 2026",160-4-2-.12,13
Wilkes County SWSS Signed Contract,"June 30, 2026",§ 20-2-154,13
Wilkes County SWSS Signed Contract,"June 30, 2026",§ 20-2-151,14
Wilkes County SWSS Signed Contract,"June 30, 2026",§ 20-2-155,14
Wilkes County SWSS Signed Contract,"June 30, 2026",§ 20-2-156,14
Wilkes County SWSS Signed Contract,"June 30, 2026",§ 20-2-690.2,14
Wilkes County SWSS Signed Contract,"June 30, 2026",§ 20-2-86,15
Wilkes County SWSS Signed Contract,"June 30, 2026",160-4-2-.13(2)(a),15
Wilkes County SWSS Signed Contract,"June 30, 2026",160-4-2-.13(2)(c),15
Wilkes County SWSS Signed Contract,"June 30, 2026",160-4-2-.38,15
Wilkes County SWSS Signed Contract,"June 30, 2026",160-5-1-.15,15
Wilkes County SWSS Signed Contract,"June 30, 2026",§ 20-2-151,16
Wilkes County SWSS Signed Contract,"June 30, 2026",§ 20-2-160(a),16
Wilkes County SWSS Signed Contract,"June 30, 2026",§ 20-2-167,16
Wilkes County SWSS Signed Contract,"June 30, 2026",§ 20-2-168(c),16
Wilkes County SWSS Signed Contract,"June 30, 2026",§ 20-2-182,17
Wilkes County SWSS Signed Contract,"June 30, 2026",§ 20-2-162(h),17
Wilkes County SWSS Signed Contract,"June 30, 2026",§ 20-2-184.1,17
Wilkes County SWSS Signed Contract,"June 30, 2026",§ 20-2-200,17
Wilkes County SWSS Signed Contract,"June 30, 2026",§ 20-2-204,17
Wilkes County SWSS Signed Contract,"June 30, 2026",§ 20-2-212,17
Wilkes County SWSS Signed Contract,"June 30, 2026",§ 20-2-218,17
Wilkes County SWSS Signed Contract,"June 30, 2026",§ 20-2-86,17
Wilkes County SWSS Signed Contract,"June 30, 2026",160-4-4-.01,17
Wilkes County SWSS Signed Contract,"June 30, 2026",160-5-1-.22,18
Wilkes County SWSS Signed Contract,"June 30, 2026",§ 20-2-204,18
Wilkes County SWSS Signed Contract,"June 30, 2026",§ 20-2-182,18
Wilkes County SWSS Signed Contract,"June 30, 2026",§ 20-2-200,18
Wilkes County SWSS Signed Contract,"June 30, 2026",§ 20-2-218,18
Wilkes County SWSS Signed Contract,"June 30, 2026",§ 20-2-160,19
Wilkes County SWSS Signed Contract,"June 30, 2026",§ 20-2-161,19
Wilkes County SWSS Signed Contract,"June 30, 2026",§ 20-2-167,19
Wilkes County SWSS Signed Contract,"June 30, 2026",§ 20-2-171,19
Wilkes County SWSS Signed Contract,"June 30, 2026",§ 20-2-183,19
Wilkes County SWSS Signed Contract,"June 30, 2026",§ 20-2-184,19
Wilkes County SWSS Signed Contract,"June 30, 2026",§ 20-2-186,19
Trion City SWSS Contract Signed,"June 30, 2026",§ 20-2-151,13
Trion City SWSS Contract Signed,"June 30, 2026",§ 20-2-151.2,13
Trion City SWSS Contract Signed,"June 30, 2026",§ 20-2-154.1,13
Trion City SWSS Contract Signed,"June 30, 2026",§ 20-2-154,13
Trion City SWSS Contract Signed,"June 30, 2026",§ 20-2-155,13
Trion City SWSS Contract Signed,"June 30, 2026",§ 20-2-156,14
Trion City SWSS Contract Signed,"June 30, 2026",§ 20-2-283transfers),14
Trion City SWSS Contract Signed,"June 30, 2026",§ 20-2-140.1,14
Trion City SWSS Contract Signed,"June 30, 2026",§ 20-2-142,14
Trion City SWSS Contract Signed,"June 30, 2026",§ 20-2-290,15
Trion City SWSS Contract Signed,"June 30, 2026",160-4-2-.13(2)(a),15
Trion City SWSS Contract Signed,"June 30, 2026",160-4-2-.13(2)(c),15
Trion City SWSS Contract Signed,"June 30, 2026",160-4-2-.38,15
Trion City SWSS Contract Signed,"June 30, 2026",160-4-2-.48,16
Trion City SWSS Contract Signed,"June 30, 2026",160-4-2-.12,16
Trion City SWSS Contract Signed,"June 30, 2026",§ 20-2-690.2,16
Trion City SWSS Contract Signed,"June 30, 2026",160-5-1-.15,17
Trion City SWSS Contract Signed,"June 30, 2026",§ 20-2-182,17
Trion City SWSS Contract Signed,"June 30, 2026",§ 20-2-218,18
Trion City SWSS Contract Signed,"June 30, 2026",§ 20-2-212,18
Trion City SWSS Contract Signed,"June 30, 2026",§ 20-2-108,18
Trion City SWSS Contract Signed,"June 30, 2026",§ 20-2-200,18
Trion City SWSS Contract Signed,"June 30, 2026",§ 20-2-201,18
Trion City SWSS Contract Signed,"June 30, 2026",§ 20-2-204,19
Trion City SWSS Contract Signed,"June 30, 2026",§ 20-2-151,19
Trion City SWSS Contract Signed,"June 30, 2026",§ 20-2-160(a),19
Trion City SWSS Contract Signed,"June 30, 2026",§ 20-2-168(c),19
Trion City SWSS Contract Signed,"June 30, 2026",§ 20-2-171,20
Trion City SWSS Contract Signed,"June 30, 2026",§ 20-2-160,20
Trion City SWSS Contract Signed,"June 30, 2026",§ 20-2-161,20
Trion City SWSS Contract Signed,"June 30, 2026",§ 20-2-167,20
Trion City SWSS Contract Signed,"June 30, 2026",§ 20-2-183,21
Trion City SWSS Contract Signed,"June 30, 2026",§ 20-2-186,21
Trion City SWSS Contract Signed,"June 30, 2026",§ 20-2-160,21
Hall County SWSS Contract Signed,"June 30, 2026",§ 20-2-140.1,13
Hall County SWSS Contract Signed,"June 30, 2026",§ 20-2-142,13
Hall County SWSS Contract Signed,"June 30, 2026",§ 20-2-151,13
Hall County SWSS Contract Signed,"June 30, 2026",§ 20-2-154,13
Hall County SWSS Contract Signed,"June 30, 2026",§ 20-2-155,14
Hall County SWSS Contract Signed,"June 30, 2026",§ 20-2-156,14
Hall County SWSS Contract Signed,"June 30, 2026",§ 20-2-2131,14
Hall County SWSS Contract Signed,"June 30, 2026",§ 20-2-284,14
Hall County SWSS Contract Signed,"June 30, 2026",§ 20-2-290,15
Hall County SWSS Contract Signed,"June 30, 2026",§ 20-2-690.2,15
Hall County SWSS Contract Signed,"June 30, 2026",§ 20-2-85,15
Hall County SWSS Contract Signed,"June 30, 2026",§ 20-2-86,15
Hall County SWSS Contract Signed,"June 30, 2026",160-4-2-.12traffickingawarenesstraining(grades6-12),15
Hall County SWSS Contract Signed,"June 30, 2026",160-4-2-.13(2)(a),16
Hall County SWSS Contract Signed,"June 30, 2026",160-4-2-.13(2)(c),16
Hall County SWSS Contract Signed,"June 30, 2026",160-4-2-.38,16
Hall County SWSS Contract Signed,"June 30, 2026",160-4-2-.48,16
Hall County SWSS Contract Signed,"June 30, 2026",§ 20-2-151impactedbypending2,17
Hall County SWSS Contract Signed,"June 30, 2026",§ 20-2-160(a),17
Hall County SWSS Contract Signed,"June 30, 2026",§ 20-2-167,17
Hall County SWSS Contract Signed,"June 30, 2026",§ 20-2-168(c)impactedbypending2,17
Hall County SWSS Contract Signed,"June 30, 2026",§ 20-2-182,18
Hall County SWSS Contract Signed,"June 30, 2026",§ 20-2-200,18
Hall County SWSS Contract Signed,"June 30, 2026",§ 20-2-201,18
Hall County SWSS Contract Signed,"June 30, 2026",§ 20-2-204,19
Hall County SWSS Contract Signed,"June 30, 2026",§ 20-2-212,19
Hall County SWSS Contract Signed,"June 30, 2026",§ 20-2-216,19
Hall County SWSS Contract Signed,"June 30, 2026",§ 20-2-218,19
Hall County SWSS Contract Signed,"June 30, 2026",§ 20-2-182,19
Hall County SWSS Contract Signed,"June 30, 2026",§ 20-2-201,20
Hall County SWSS Contract Signed,"June 30, 2026",§ 20-2-204,20
Hall County SWSS Contract Signed,"June 30, 2026",§ 20-2-160,21
Hall County SWSS Contract Signed,"June 30, 2026",§ 20-2-161,21
Hall County SWSS Contract Signed,"June 30, 2026",§ 20-2-167,21
Hall County SWSS Contract Signed,"June 30, 2026",§ 20-2-183,21
Hall County SWSS Contract Signed,"June 30, 2026",§ 20-2-184,21
Hall County SWSS Contract Signed,"June 30, 2026",§ 20-2-185,22
Hall County SWSS Contract Signed,"June 30, 2026",§ 20-2-186,22
Hall County SWSS Contract Signed,"June 30, 2026",§ 20-2-260,22
Henry County SWSS Contract Signed,"June 30, 2026",§ 20-2-154,13
Henry County SWSS Contract Signed,"June 30, 2026",§ 20-2-154.1,13
Henry County SWSS Contract Signed,"June 30, 2026",§ 20-2-156,13
Henry County SWSS Contract Signed,"June 30, 2026",160-4-2-.38,13
Henry County SWSS Contract Signed,"June 30, 2026",§ 20-2-142,14
Henry County SWSS Contract Signed,"June 30, 2026",§ 20-2-283,14
Henry County SWSS Contract Signed,"June 30, 2026",§ 20-2-284,14
Henry County SWSS Contract Signed,"June 30, 2026",160-4-2-.48,14
Henry County SWSS Contract Signed,"June 30, 2026",160-4-2-.12,14
Henry County SWSS Contract Signed,"June 30, 2026",§ 20-2-690.2,15
Henry County SWSS Contract Signed,"June 30, 2026",160-5-4-.15,15
Henry County SWSS Contract Signed,"June 30, 2026",160-4-2-.13(2)(a),15
Henry County SWSS Contract Signed,"June 30, 2026",160-4-2-.13(2)(c),15
Henry County SWSS Contract Signed,"June 30, 2026",§ 20-2-85,15
Henry County SWSS Contract Signed,"June 30, 2026",§ 20-2-86,15
Henry County SWSS Contract Signed,"June 30, 2026",§ 20-2-182,16
Henry County SWSS Contract Signed,"June 30, 2026",160-5-1-.22,16
Henry County SWSS Contract Signed,"June 30, 2026",§ 20-2-212,16
Henry County SWSS Contract Signed,"June 30, 2026",§ 20-2-184.1,16
Henry County SWSS Contract Signed,"June 30, 2026",§ 20-2-200,16
Henry County SWSS Contract Signed,"June 30, 2026",§ 20-2-201thesecontinuingeducationcoursestobedifferentiatedandthereforemaybemoreoressthan12,17
Henry County SWSS Contract Signed,"June 30, 2026",§ 20-2-182,17
Henry County SWSS Contract Signed,"June 30, 2026",§ 20-2-200,17
Henry County SWSS Contract Signed,"June 30, 2026",§ 20-2-201,17
Henry County SWSS Contract Signed,"June 30, 2026",§ 20-2-171,17
Henry County SWSS Contract Signed,"June 30, 2026",§ 20-2-160,18
Henry County SWSS Contract Signed,"June 30, 2026",§ 20-2-161,18
Henry County SWSS Contract Signed,"June 30, 2026",§ 20-2-167,18
Henry County SWSS Contract Signed,"June 30, 2026",§ 20-2-183,18
Henry County SWSS Contract Signed,"June 30, 2026",§ 20-2-184,18
Henry County SWSS Contract Signed,"June 30, 2026",§ 20-2-185,18
Henry County SWSS Contract Signed,"June 30, 2026",§ 20-2-186,18
Taylor County SWSS Contract Signed,"June 30, 2026",§ 20-2-140.1,13
Taylor County SWSS Contract Signed,"June 30, 2026",§ 20-2-142,13
Taylor County SWSS Contract Signed,"June 30, 2026",§ 20-2-151,13
Taylor County SWSS Contract Signed,"June 30, 2026",§ 20-2-154exceed35,13
Taylor County SWSS Contract Signed,"June 30, 2026",§ 20-2-154.1tite.3,13
Taylor County SWSS Contract Signed,"June 30, 2026",§ 20-2-187(b),13
Taylor County SWSS Contract Signed,"June 30, 2026",§ 20-2-156,13
Taylor County SWSS Contract Signed,"June 30, 2026",§ 20-2-283,13
Taylor County SWSS Contract Signed,"June 30, 2026",§ 20-2-290,14
Taylor County SWSS Contract Signed,"June 30, 2026",§ 20-2-85,14
Taylor County SWSS Contract Signed,"June 30, 2026",§ 20-2-86,14
Taylor County SWSS Contract Signed,"June 30, 2026",160-4-2-.12,14
Taylor County SWSS Contract Signed,"June 30, 2026",160-4-2-.13(2),14
Taylor County SWSS Contract Signed,"June 30, 2026",160-4-2-.48,14
Taylor County SWSS Contract Signed,"June 30, 2026",160-5-1-.15,15
Taylor County SWSS Contract Signed,"June 30, 2026",160-4-2-.05,15
Taylor County SWSS Contract Signed,"June 30, 2026",§ 20-2-151,15
Taylor County SWSS Contract Signed,"June 30, 2026",§ 20-2-160(a),16
Taylor County SWSS Contract Signed,"June 30, 2026",§ 20-2-167,16
Taylor County SWSS Contract Signed,"June 30, 2026",§ 20-2-168(c),16
Taylor County SWSS Contract Signed,"June 30, 2026",§ 20-2-182,16
Taylor County SWSS Contract Signed,"June 30, 2026",§ 20-2-182(h),16
Taylor County SWSS Contract Signed,"June 30, 2026",§ 20-2-184.1,16
Taylor County SWSS Contract Signed,"June 30, 2026",§ 20-2-200,16
Taylor County SWSS Contract Signed,"June 30, 2026",§ 20-2-201,17
Taylor County SWSS Contract Signed,"June 30, 2026",§ 20-2-204,17
Taylor County SWSS Contract Signed,"June 30, 2026",§ 20-2-212,17
Taylor County SWSS Contract Signed,"June 30, 2026",§ 20-2-218,17
Taylor County SWSS Contract Signed,"June 30, 2026",§ 20-2-86,17
Taylor County SWSS Contract Signed,"June 30, 2026",160-4-4-.01,17
Taylor County SWSS Contract Signed,"June 30, 2026",160-4-8-.05,18
Taylor County SWSS Contract Signed,"June 30, 2026",160-5-1-.22,18
Taylor County SWSS Contract Signed,"June 30, 2026",160-5-3-.08,18
Taylor County SWSS Contract Signed,"June 30, 2026",§ 20-2-941,18
Taylor County SWSS Contract Signed,"June 30, 2026",§ 20-2-942,18
Taylor County SWSS Contract Signed,"June 30, 2026",§ 20-2-943,18
